"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2010","Italy","Assault","Per hundred thousand inhabitants","109.59",""
"2010","Italy","Kidnapping","Per hundred thousand inhabitants","0.59",""
"2010","Italy","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Italy","Rape","Per hundred thousand inhabitants",":",""
"2010","Italy","Sexual assault","Per hundred thousand inhabitants","8.13",""
"2010","Italy","Robbery","Per hundred thousand inhabitants","81.09",""
"2010","Italy","Burglary","Per hundred thousand inhabitants",":",""
"2010","Italy","Burglary of private residential premises","Per hundred thousand inhabitants","285.80",""
"2010","Italy","Theft","Per hundred thousand inhabitants","1,594.90",""
"2010","Italy","Theft of a motorized land vehicle","Per hundred thousand inhabitants","333.81",""
"2010","Italy","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","55.35",""
"2010","Cyprus","Intentional homicide","Per hundred thousand inhabitants","0.85",""
"2010","Cyprus","Attempted intentional homicide","Per hundred thousand inhabitants","1.34",""
"2010","Cyprus","Assault","Per hundred thousand inhabitants","21.12",""
"2010","Cyprus","Kidnapping","Per hundred thousand inhabitants","3.30",""
"2010","Cyprus","Sexual violence","Per hundred thousand inhabitants","9.64",""
"2010","Cyprus","Rape","Per hundred thousand inhabitants","4.39",""
"2010","Cyprus","Sexual assault","Per hundred thousand inhabitants","5.25",""
"2010","Cyprus","Robbery","Per hundred thousand inhabitants","19.04",""
"2010","Cyprus","Burglary","Per hundred thousand inhabitants","394.56",""
"2010","Cyprus","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2010","Cyprus","Theft","Per hundred thousand inhabitants","203.87",""
"2010","Cyprus","Theft of a motorized land vehicle","Per hundred thousand inhabitants","208.15",""
"2010","Cyprus","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","103.89",""
"2010","Latvia","Intentional homicide","Per hundred thousand inhabitants","3.30",""
"2010","Latvia","Attempted intentional homicide","Per hundred thousand inhabitants","0.61",""
"2010","Latvia","Assault","Per hundred thousand inhabitants","57.82",""
"2010","Latvia","Kidnapping","Per hundred thousand inhabitants","0.38",""
"2010","Latvia","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Latvia","Rape","Per hundred thousand inhabitants","3.68",""
"2010","Latvia","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Latvia","Robbery","Per hundred thousand inhabitants","50.55",""
"2010","Latvia","Burglary","Per hundred thousand inhabitants","72.39",""
"2010","Latvia","Burglary of private residential premises","Per hundred thousand inhabitants","37.73",""
"2010","Latvia","Theft","Per hundred thousand inhabitants","1,210.04",""
"2010","Latvia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","67.96",""
"2010","Latvia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","103.23",""
"2010","Lithuania","Intentional homicide","Per hundred thousand inhabitants","6.33",""
"2010","Lithuania","Attempted intentional homicide","Per hundred thousand inhabitants","0.57",""
"2010","Lithuania","Assault","Per hundred thousand inhabitants","7.80",""
"2010","Lithuania","Kidnapping","Per hundred thousand inhabitants","2.20",""
"2010","Lithuania","Sexual violence","Per hundred thousand inhabitants","16.36",""
"2010","Lithuania","Rape","Per hundred thousand inhabitants","6.62",""
"2010","Lithuania","Sexual assault","Per hundred thousand inhabitants","9.74",""
"2010","Lithuania","Robbery","Per hundred thousand inhabitants","86.79",""
"2010","Lithuania","Burglary","Per hundred thousand inhabitants",":",""
"2010","Lithuania","Burglary of private residential premises","Per hundred thousand inhabitants","156.11",""
"2010","Lithuania","Theft","Per hundred thousand inhabitants","844.37",""
"2010","Lithuania","Theft of a motorized land vehicle","Per hundred thousand inhabitants","65.56",""
"2010","Lithuania","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","70.47",""
"2010","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","1.59",""
"2010","Luxembourg","Attempted intentional homicide","Per hundred thousand inhabitants","15.34",""
"2010","Luxembourg","Assault","Per hundred thousand inhabitants","118.71",""
"2010","Luxembourg","Kidnapping","Per hundred thousand inhabitants","5.38",""
"2010","Luxembourg","Sexual violence","Per hundred thousand inhabitants","64.93",""
"2010","Luxembourg","Rape","Per hundred thousand inhabitants","13.15",""
"2010","Luxembourg","Sexual assault","Per hundred thousand inhabitants","51.79",""
"2010","Luxembourg","Robbery","Per hundred thousand inhabitants","75.09",""
"2010","Luxembourg","Burglary","Per hundred thousand inhabitants","480.61",""
"2010","Luxembourg","Burglary of private residential premises","Per hundred thousand inhabitants","269.29",""
"2010","Luxembourg","Theft","Per hundred thousand inhabitants","1,437.66",""
"2010","Luxembourg","Theft of a motorized land vehicle","Per hundred thousand inhabitants","83.26",""
"2010","Luxembourg","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","512.68",""
"2010","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.33",""
"2010","Hungary","Attempted intentional homicide","Per hundred thousand inhabitants","1.43",""
"2010","Hungary","Assault","Per hundred thousand inhabitants","145.48",""
"2010","Hungary","Kidnapping","Per hundred thousand inhabitants","0.18",""
"2010","Hungary","Sexual violence","Per hundred thousand inhabitants","6.76",""
"2010","Hungary","Rape","Per hundred thousand inhabitants","2.46",""
"2010","Hungary","Sexual assault","Per hundred thousand inhabitants","4.30",""
"2010","Hungary","Robbery","Per hundred thousand inhabitants","33.91",""
"2010","Hungary","Burglary","Per hundred thousand inhabitants","441.87",""
"2010","Hungary","Burglary of private residential premises","Per hundred thousand inhabitants","219.48",""
"2010","Hungary","Theft","Per hundred thousand inhabitants","1,608.21",""
"2010","Hungary","Theft of a motorized land vehicle","Per hundred thousand inhabitants","58.58",""
"2010","Hungary","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","57.81",""
"2010","Malta","Intentional homicide","Per hundred thousand inhabitants","0.97",""
"2010","Malta","Attempted intentional homicide","Per hundred thousand inhabitants","0.97",""
"2010","Malta","Assault","Per hundred thousand inhabitants","43.48",""
"2010","Malta","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2010","Malta","Sexual violence","Per hundred thousand inhabitants","21.98",""
"2010","Malta","Rape","Per hundred thousand inhabitants","2.66",""
"2010","Malta","Sexual assault","Per hundred thousand inhabitants","19.32",""
"2010","Malta","Robbery","Per hundred thousand inhabitants","47.34",""
"2010","Malta","Burglary","Per hundred thousand inhabitants","400.94",""
"2010","Malta","Burglary of private residential premises","Per hundred thousand inhabitants","214.96",""
"2010","Malta","Theft","Per hundred thousand inhabitants","1,876.45",""
"2010","Malta","Theft of a motorized land vehicle","Per hundred thousand inhabitants","89.85",""
"2010","Malta","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","43.72",""
"2010","Netherlands","Intentional homicide","Per hundred thousand inhabitants","23.41",""
"2010","Netherlands","Attempted intentional homicide","Per hundred thousand inhabitants","23.17",""
"2010","Netherlands","Assault","Per hundred thousand inhabitants","39.85",""
"2010","Netherlands","Kidnapping","Per hundred thousand inhabitants","3.92",""
"2010","Netherlands","Sexual violence","Per hundred thousand inhabitants","33.00",""
"2010","Netherlands","Rape","Per hundred thousand inhabitants","9.89",""
"2010","Netherlands","Sexual assault","Per hundred thousand inhabitants","14.96",""
"2010","Netherlands","Robbery","Per hundred thousand inhabitants","98.28",""
"2010","Netherlands","Burglary","Per hundred thousand inhabitants","744.22",""
"2010","Netherlands","Burglary of private residential premises","Per hundred thousand inhabitants","475.60",""
"2010","Netherlands","Theft","Per hundred thousand inhabitants","2,289.38",""
"2010","Netherlands","Theft of a motorized land vehicle","Per hundred thousand inhabitants","244.71",""
"2010","Netherlands","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","100.84",""
"2010","Austria","Intentional homicide","Per hundred thousand inhabitants","0.73",""
"2010","Austria","Attempted intentional homicide","Per hundred thousand inhabitants","1.34",""
"2010","Austria","Assault","Per hundred thousand inhabitants","43.18",""
"2010","Austria","Kidnapping","Per hundred thousand inhabitants","0.11",""
"2010","Austria","Sexual violence","Per hundred thousand inhabitants","41.86",""
"2010","Austria","Rape","Per hundred thousand inhabitants","14.62",""
"2010","Austria","Sexual assault","Per hundred thousand inhabitants","27.24",""
"2010","Austria","Robbery","Per hundred thousand inhabitants","51.61",""
"2010","Austria","Burglary","Per hundred thousand inhabitants","1,059.77",""
"2010","Austria","Burglary of private residential premises","Per hundred thousand inhabitants","175.37",""
"2010","Austria","Theft","Per hundred thousand inhabitants","1,804.77",""
"2010","Austria","Theft of a motorized land vehicle","Per hundred thousand inhabitants","61.66",""
"2010","Austria","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","25.95",""
"2010","Poland","Intentional homicide","Per hundred thousand inhabitants","1.15",""
"2010","Poland","Attempted intentional homicide","Per hundred thousand inhabitants","0.63",""
"2010","Poland","Assault","Per hundred thousand inhabitants","28.96",""
"2010","Poland","Kidnapping","Per hundred thousand inhabitants","0.07",""
"2010","Poland","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Poland","Rape","Per hundred thousand inhabitants","4.12",""
"2010","Poland","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Poland","Robbery","Per hundred thousand inhabitants","50.91",""
"2010","Poland","Burglary","Per hundred thousand inhabitants","368.42",""
"2010","Poland","Burglary of private residential premises","Per hundred thousand inhabitants","63.44",""
"2010","Poland","Theft","Per hundred thousand inhabitants","536.30",""
"2010","Poland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","43.50",""
"2010","Poland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","190.34",""
"2010","Portugal","Intentional homicide","Per hundred thousand inhabitants","1.17",""
"2010","Portugal","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2010","Portugal","Assault","Per hundred thousand inhabitants","8.16",""
"2010","Portugal","Kidnapping","Per hundred thousand inhabitants","4.74",""
"2010","Portugal","Sexual violence","Per hundred thousand inhabitants","20.86",""
"2010","Portugal","Rape","Per hundred thousand inhabitants","4.01",""
"2010","Portugal","Sexual assault","Per hundred thousand inhabitants","16.85",""
"2010","Portugal","Robbery","Per hundred thousand inhabitants","193.33",""
"2010","Portugal","Burglary","Per hundred thousand inhabitants","479.03",""
"2010","Portugal","Burglary of private residential premises","Per hundred thousand inhabitants","252.07",""
"2010","Portugal","Theft","Per hundred thousand inhabitants","899.08",""
"2010","Portugal","Theft of a motorized land vehicle","Per hundred thousand inhabitants","192.08",""
"2010","Portugal","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","43.08",""
"2010","Romania","Intentional homicide","Per hundred thousand inhabitants","1.88",""
"2010","Romania","Attempted intentional homicide","Per hundred thousand inhabitants","2.39",""
"2010","Romania","Assault","Per hundred thousand inhabitants","57.31",""
"2010","Romania","Kidnapping","Per hundred thousand inhabitants","1.50",""
"2010","Romania","Sexual violence","Per hundred thousand inhabitants","6.92",""
"2010","Romania","Rape","Per hundred thousand inhabitants","4.18",""
"2010","Romania","Sexual assault","Per hundred thousand inhabitants","2.74",""
"2010","Romania","Robbery","Per hundred thousand inhabitants","11.57",""
"2010","Romania","Burglary","Per hundred thousand inhabitants","66.15",""
"2010","Romania","Burglary of private residential premises","Per hundred thousand inhabitants","66.15",""
